name,title,description,datatype,required
uid,Унікальний ідентифікатор,Унікальний ідентифікатор голосування - атрибут uid із ресурсу votingEvent,string,True
voterUid,Ідентифікатор учасника голосування,"Ідентифікатор депутата, (атрибут votingIdentifier) із набору даних “Дані про депутатів ради, у тому числі контактні дані та графік прийому”",string,True
result,Результат голосування,"Голос: “За”, “Проти”, “Утримався”, “Не голосував”, “Відсутній”",string,True
