name,title,description,datatype,required
routeuid,Ідентифікатор маршруту,"Унікальний ідентифікатор маршруту з таблиці routes набору даних “Перелік перевізників, що надають транспортні послуги з перевезення пасажирів міським електричним та автомобільним транспортом, у тому числі маршрути перевезень” (колонка uid). Наприклад: 12А",string,True
serviceUid,Тижневий графік роботи,"Ідентифікатор тижневого графіка роботи, маршруту з таблиці calendar (колонка serviceId). Він показує, в які дні тижня відбуваються рейси. Наприклад: пн-вт-ср-чт-пт",string,True
uid,Ідентифікатор рейсу,"Унікальний ідентифікатор рейсу. Це може бути порядковий номер рейсу протягом доби. Наприклад, перший рейс позначається: 01, другий 02, третій – 03 і так далі",string,True
eadsign,Кінцева зупинка,"Якщо різні рейси на маршруті мають різні кінцеві зупинки, необхідно вказати кінцеву зупинку даного рейсу. В іншому випадку вказати кінцеву зупинку для всього маршруту. Наприклад: Індустріальний мікрорайон",string,False
directionId,Напрямок руху,"Для позначення рейсів у напрямку маршруту використовується 0, у зворотному напрямку – 1. Наприклад: 0",integer,False
blockId,Блок рейсів,"Якщо один транспортний засіб виконує два і більше послідовних рейси за певним тижневим графіком, їх можна об’єднати у блоки. Кожен блок позначається довільним ідентифікатором. Наприклад: АВ1234ЕІ-01",string,False
shapeuid,Лінія маршруту,"Якщо розпорядник використовує повну версію GTFS, необхідно зазначити ідентифікатор лінії маршруту з таблиці shapes - атрибут uid. В іншому випадку лишити колонку вільною",string,False
